frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y,pred_label,pred_conf
1610,53.66653545232274,797.7833862304688,193.47622680664065,807.635009765625,183.94126892089844,785.3062133789062,185.94651794433597,818.6942138671875,185.7393035888672,763.887451171875,189.6524200439453,827.2566528320312,226.26373291015625,751.3353271484375,235.15689086914065,839.9332885742188,180.15316772460935,734.7791137695312,187.37814331054688,814.5819091796875,128.54208374023438,746.2289428710938,117.65167999267578,818.7815551757812,413.1943359375,769.26025390625,418.6623229980469,809.7255249023438,535.8230590820312,772.486572265625,550.6746826171875,793.3931884765625,659.8103637695312,778.7672119140625,684.9207763671875,Tadasana,0.9981997
1611,53.69986870415648,797.7648315429688,193.89205932617188,807.5863647460938,184.3619079589844,785.3046264648438,186.45928955078125,818.6282348632812,186.04458618164065,763.7594604492188,190.08778381347656,827.0521850585938,225.8209228515625,750.9911499023438,235.05081176757807,839.9932861328125,177.07699584960938,734.03173828125,184.44183349609372,813.3974609375,124.27764892578124,745.2493896484375,112.92788696289062,819.271728515625,412.3087768554688,769.485595703125,418.1325988769531,810.6940307617188,533.5943603515625,772.4666748046875,549.6997680664062,794.9080810546875,657.4285278320312,779.1480712890625,684.506103515625,Tadasana,0.99880564
1612,53.73320195599022,797.638671875,194.00274658203125,807.4484252929688,184.5244903564453,785.2283325195312,186.55470275878903,818.4891967773438,186.30841064453125,763.8853149414062,190.19512939453125,826.6773071289062,226.25872802734372,750.9381103515625,235.2275848388672,838.9303588867188,175.78997802734375,733.3228759765625,183.4208984375,812.290283203125,120.6215362548828,745.6032104492188,110.9574966430664,819.2200317382812,412.6454162597656,769.7059936523438,418.3979187011719,809.9708251953125,533.9077758789062,772.56884765625,549.8743896484375,793.9413452148438,657.212646484375,779.1962890625,684.0338745117188,Tadasana,0.9992114
1613,53.76653520782396,796.9747314453125,194.272705078125,807.2610473632812,184.7650604248047,784.6873168945312,186.63389587402344,819.1428833007812,186.37875366210935,764.2576293945312,189.9404144287109,827.4876708984375,226.1369781494141,751.37646484375,234.98928833007807,839.713623046875,177.3268585205078,732.2799682617188,186.13919067382807,813.6596069335938,121.35829162597656,744.73095703125,115.10681915283205,819.323486328125,412.0794982910156,769.5458984375,417.76373291015625,811.3301391601562,533.3567504882812,772.6395263671875,549.39697265625,795.0357055664062,656.2678833007812,778.8550415039062,683.7753295898438,Tadasana,0.9995037
1614,53.7998684596577,797.0298461914062,194.31483459472656,806.9808349609375,184.8429718017578,784.589111328125,186.7722320556641,818.6388549804688,186.594970703125,763.95947265625,190.5829162597656,827.5880737304688,226.2005615234375,750.8876342773438,236.1418914794922,840.7998657226562,172.41720581054688,731.4293823242188,187.9558258056641,815.1828002929688,110.86348724365234,742.9993896484375,118.78907012939452,819.0595092773438,412.84368896484375,769.0064086914062,418.4532775878906,811.7544555664062,534.8577270507812,772.9075927734375,549.1546630859375,795.4264526367188,657.9560546875,778.3474731445312,682.4931030273438,Tadasana,0.99966365
1615,53.83320171149144,797.3392333984375,194.26730346679688,807.1517944335938,184.79298400878903,784.9483642578125,186.73800659179688,818.4723510742188,186.54315185546875,764.1171264648438,190.49362182617188,827.497802734375,226.5240631103516,750.6527709960938,236.07205200195312,841.3734741210938,175.0341796875,731.021484375,188.2985382080078,816.4302978515625,117.15640258789062,742.7960205078125,120.177001953125,818.6807861328125,412.8892822265625,768.7613525390625,418.4669189453125,811.3164672851562,535.1422119140625,773.3089599609375,549.6442260742188,794.7731323242188,659.2115478515625,778.7955932617188,683.9080200195312,Tadasana,0.9997671
1616,53.86653496332518,797.2109375,194.3297271728516,807.2910766601562,184.9003448486328,784.956298828125,186.7642974853516,818.960693359375,186.64047241210935,764.6203002929688,190.3124847412109,827.70166015625,226.35183715820312,751.1624755859375,235.56671142578125,841.0234375,174.27613830566406,731.1053466796875,186.5828399658203,815.7701416015625,115.90730285644533,743.3027954101562,117.69242095947266,818.7957153320312,413.0524291992188,768.9898071289062,418.6021118164063,811.0031127929688,535.131591796875,773.0064697265625,550.0344848632812,794.6673583984375,658.96142578125,779.0180053710938,684.5593872070312,Tadasana,0.9998148
1617,53.899868215158925,797.3544311523438,194.4033660888672,807.3399047851562,184.8992919921875,785.0919189453125,186.8536529541016,818.8880615234375,186.4389190673828,764.5892944335938,190.44569396972656,827.4593505859375,225.6145172119141,751.1611328125,236.1044921875,841.5379638671875,171.75192260742188,730.6600341796875,189.8355712890625,815.715576171875,109.76441955566406,742.807373046875,123.14990234375,818.4676513671875,412.7716064453125,768.7490844726562,418.710693359375,810.7430419921875,533.7476806640625,772.52978515625,549.3088989257812,795.5612182617188,657.0393676757812,778.6035766601562,683.2932739257812,Tadasana,0.99984133
1618,53.93320146699266,797.373779296875,194.62489318847656,807.4243774414062,185.15017700195312,785.1436767578125,186.94586181640625,819.1159057617188,186.41961669921875,764.61328125,190.17051696777344,827.9984130859375,224.66629028320312,751.0785522460938,235.1830902099609,842.2494506835938,169.91514587402344,730.9913940429688,189.39340209960935,815.7684936523438,106.95809936523438,743.799560546875,123.71990966796876,818.778076171875,411.4802856445313,768.43505859375,417.248046875,813.0642700195312,532.1370239257812,772.4569702148438,546.8895263671875,797.6085815429688,656.4635620117188,777.7225952148438,681.68310546875,Tadasana,0.9998539
1619,53.9665347188264,797.7914428710938,194.50494384765625,807.6654663085938,185.0562744140625,785.4387817382812,186.9475555419922,819.0903930664062,186.57376098632807,764.6195068359375,190.4251251220703,827.964599609375,225.34786987304688,750.9574584960938,235.0766448974609,841.6024780273438,169.59815979003906,731.1039428710938,185.33706665039065,815.5806884765625,107.28361511230467,743.7465209960938,117.40518951416016,818.9603881835938,412.8685302734375,768.52490234375,418.3855895996094,812.4594116210938,534.1644287109375,772.0748901367188,548.3463134765625,796.7637939453125,658.5038452148438,777.3002319335938,682.8446655273438,Tadasana,0.999862
1620,53.99986797066015,797.9066772460938,194.51954650878903,807.871826171875,185.05780029296875,785.6199951171875,186.89813232421875,819.2218017578125,186.4962921142578,764.6202392578125,190.1367645263672,827.64599609375,225.0802764892578,751.0018310546875,234.86151123046875,841.7378540039062,170.64498901367188,731.25244140625,185.9633026123047,815.8200073242188,109.59131622314452,744.017333984375,117.985107421875,819.143798828125,411.9546203613281,768.9885864257812,417.7401123046875,812.6212158203125,531.9279174804688,772.732177734375,547.4149169921875,796.5306396484375,656.5933227539062,778.2131958007812,683.1171875,Tadasana,0.99986726
1621,54.03320122249389,797.9262084960938,194.4606170654297,807.7335815429688,185.02268981933597,785.560546875,187.025390625,819.0789184570312,186.7183837890625,764.6427001953125,190.8524169921875,827.5440063476562,225.40377807617188,751.0122680664062,235.93511962890625,841.7159423828125,167.92958068847656,730.432373046875,187.1282501220703,815.6954956054688,103.05821228027344,742.9144287109375,120.50733947753906,819.0866088867188,411.9039611816406,768.9584350585938,417.8653259277344,812.4852905273438,531.3824462890625,772.4420776367188,546.8160400390625,798.0783081054688,655.240478515625,778.14306640625,681.3536987304688,Tadasana,0.9998726
1622,54.066534474327625,798.0377807617188,194.5830535888672,807.9992065429688,185.1010589599609,785.646728515625,187.0893402099609,819.633056640625,186.44859313964844,765.0015869140625,190.46368408203125,828.3433227539062,224.48976135253903,751.5850830078125,234.2747344970703,841.2166748046875,168.9272003173828,731.6866455078125,184.0013885498047,815.6475830078125,106.22203063964844,745.3909301757812,114.66979217529295,819.6093139648438,410.291748046875,769.0896606445312,416.0260009765625,814.0279541015625,530.4542846679688,772.3746337890625,545.3748779296875,798.4210205078125,655.2863159179688,777.1639404296875,680.9276733398438,Tadasana,0.99987704
1623,54.09986772616137,798.0764770507812,194.68038940429688,808.0761108398438,185.16796875,785.6813354492188,187.1533203125,819.7005615234375,186.62405395507807,764.9581298828125,190.5733642578125,828.1900024414062,225.3627471923828,751.5132446289062,234.8701629638672,841.1661987304688,171.33494567871094,731.2774047851562,185.07749938964844,816.2667236328125,110.77175903320312,744.1866455078125,116.55465698242188,819.4954833984375,411.11419677734375,769.1348876953125,416.8207702636719,813.30615234375,531.6663208007812,772.1780395507812,546.8029174804688,797.974853515625,655.318115234375,777.26806640625,681.3023681640625,Tadasana,0.9998807
1624,54.13320097799511,798.5076904296875,194.7691650390625,808.3839111328125,185.11343383789065,785.9826049804688,187.27186584472656,819.734130859375,186.4678955078125,764.909912109375,190.59234619140625,828.1613159179688,226.0018310546875,751.5963134765625,234.47174072265625,840.3553466796875,173.1004638671875,733.2158203125,179.3994140625,815.9424438476562,116.70393371582033,747.4600830078125,106.20945739746094,819.6307983398438,412.3411865234375,769.3724975585938,417.9185485839844,812.1285400390625,533.7754516601562,772.2202758789062,548.8704223632812,796.8172607421875,657.4506225585938,778.2286987304688,682.9614868164062,Tadasana,0.9998826
1625,54.16653422982885,798.2826538085938,194.66148376464844,807.9701538085938,184.9286956787109,785.7166137695312,187.31878662109372,819.1547241210938,186.03663635253903,764.6860961914062,190.6639404296875,827.8392333984375,225.32940673828125,751.9166259765625,234.03173828125,840.1046142578125,172.0370635986328,734.2428588867188,177.93479919433594,815.477783203125,114.83041381835938,747.9832153320312,103.94699096679688,819.3177490234375,412.3605651855469,769.4039306640625,417.9573364257813,810.8112182617188,534.2403564453125,771.6790771484375,549.308349609375,796.4493408203125,658.0328369140625,777.9970703125,683.30810546875,Tadasana,0.9998837
1626,54.199867481662594,798.1195068359375,194.660400390625,808.0396728515625,184.77557373046875,785.4396362304688,187.36009216308597,819.6881103515625,185.71653747558597,764.8053588867188,190.68202209472656,828.1878662109375,225.97622680664065,752.8336791992188,233.99295043945312,839.5874633789062,182.23764038085935,735.0702514648438,180.5770263671875,818.5675659179688,137.15615844726562,748.3245849609375,107.88102722167967,818.99951171875,411.3112182617188,769.6611328125,417.1261291503906,810.76220703125,534.144775390625,772.9769287109375,550.5938720703125,795.4187622070312,657.3143310546875,778.4097900390625,684.4872436523438,Tadasana,0.9998846
1627,54.23320073349633,798.1298217773438,194.5103302001953,808.236572265625,184.77261352539065,785.6047973632812,187.1381378173828,819.9813232421875,186.0382843017578,765.0825805664062,190.48504638671875,828.1533813476562,226.20811462402344,752.6292114257812,234.2252197265625,839.313232421875,181.079345703125,734.128662109375,181.7501373291016,816.903564453125,132.9525909423828,747.2908935546875,109.38773345947266,819.0752563476562,410.80462646484375,769.6029052734375,416.5455627441406,810.5841064453125,533.0350341796875,772.2368774414062,549.513427734375,795.2159423828125,655.5767822265625,778.1812744140625,683.3114624023438,Tadasana,0.9998851
1628,54.26653398533007,798.0012817382812,194.6197204589844,808.0944213867188,184.9767303466797,785.531494140625,187.26095581054688,819.703369140625,186.42398071289065,764.7655639648438,190.7501220703125,827.4667358398438,226.04733276367188,752.016845703125,235.0878448486328,839.331787109375,177.17015075683594,733.090087890625,183.88465881347656,815.468994140625,124.280029296875,745.59423828125,112.88072967529295,818.7786865234375,410.417724609375,769.4048461914062,416.4803771972656,810.5139770507812,531.523193359375,772.4329223632812,548.75341796875,794.9771118164062,654.3793334960938,778.604248046875,683.64208984375,Tadasana,0.99988526
1629,54.29986723716382,797.7424926757812,194.5881500244141,807.841796875,184.5616149902344,785.010009765625,187.28662109375,819.760498046875,185.3540954589844,764.3076171875,190.6396484375,827.85595703125,226.0419921875,753.2933959960938,234.6325225830078,839.9107055664062,190.8822479248047,735.6417846679688,188.4546813964844,820.77197265625,154.69390869140625,746.9636840820312,120.86542510986328,818.4804077148438,409.0521240234375,769.784912109375,415.3518371582031,810.1544189453125,530.1138305664062,772.9014282226562,548.8252563476562,794.9146118164062,653.95556640625,777.6390991210938,684.6451416015625,Tadasana,0.9998847
1630,54.33320048899756,797.7403564453125,194.56788635253903,807.7391967773438,184.5507049560547,784.9818725585938,187.1532287597656,819.4083862304688,185.29417419433597,763.8677368164062,190.44528198242188,827.0137329101562,225.3175201416016,752.934814453125,234.7259063720703,838.9866333007812,184.39730834960935,734.956298828125,189.1191253662109,818.2611083984375,139.41726684570312,744.6151733398438,122.4426727294922,818.2249755859375,410.00482177734375,769.8477172851562,416.21331787109375,809.2232055664062,531.1936645507812,773.1129760742188,548.748779296875,794.7547607421875,655.4635620117188,778.7105102539062,684.4430541992188,Tadasana,0.9998841
1631,54.366533740831294,797.6895751953125,194.47488403320312,807.6278076171875,184.5281524658203,784.9976196289062,187.14002990722656,819.2099609375,185.4303741455078,764.1035766601562,190.51405334472656,827.6675415039062,226.08644104003903,752.3716430664062,234.85484313964844,839.26171875,188.9380340576172,734.1056518554688,188.60366821289065,819.5227661132812,149.97698974609375,745.2573852539062,119.81568908691406,818.7398681640625,410.0953674316406,769.753662109375,416.2223510742188,809.4765625,531.9046630859375,772.6968994140625,549.1113891601562,793.9216918945312,655.89794921875,778.3501586914062,683.9554443359375,Tadasana,0.9998831
1632,54.39986699266503,797.6648559570312,194.54417419433597,807.4134521484375,184.44444274902344,784.828369140625,187.3160552978516,818.9451904296875,185.1387634277344,763.9796142578125,190.67153930664065,827.8333129882812,227.0203399658203,752.5335083007812,234.0762481689453,837.8643188476562,199.93051147460935,734.6408081054688,188.18023681640625,821.5313720703125,172.4516143798828,745.7407836914062,117.68126678466795,818.8626708984375,410.6092224121094,769.8218994140625,416.3704223632813,808.9014282226562,533.1177978515625,772.0400390625,549.5870361328125,794.3206787109375,657.4003295898438,777.6824951171875,683.2880859375,Tadasana,0.99988174
